time[h],concentration[ng/ml]
0.371134,0.329896927
0.68523407,1.07216489
1.03046858,1.31958771
1.50386763,1.27448153
2.01649237,1.10548842
3.00491953,0.8027094
3.9934094,0.492888838
4.999275,0.2816476
6.99055767,0.105613194
8.980899,0.0351994373
