time[h],concentration[ng/ml]
0.3438128,0.352061331
0.680795133,1.45755732
1.04343379,1.73217094
1.48097146,1.79554331
1.99428606,1.54909515
3.020602,1.09140575
4.01034641,0.64075774
4.99846,0.373185456
6.97192669,0.147861451
8.980899,0.0351994373
