time[h],concentration[µg/l]
0.04638793,92.34758
0.08765463,68.828125
0.1568283,51.2987
0.2539832,39.6647072
0.3373701,33.6198463
0.5042182,25.0574112
0.6713261,21.2386913
0.8383226,17.0366
1.005505,14.98069
1.50701392,10.0
1.99471807,7.18427563
3.012172,4.064832
4.001645,2.216893
5.005294,1.34995508
6.008573,0.6840792
7.01185,0.3466519
