time[h],concentration[mg/l]
0.0833,0.3640659
0.16670002,0.272799969
0.25,0.210509911
0.5,0.181991
1.0,0.112966008
1.5,0.1047948
2.0,0.0917905
3.0,0.06750098
4.0,0.049671188
5.0,0.04727045
6.0,0.03737239
8.0,0.0297954287
