time[h],concentration[mg/l]
0.166,0.0292563587
0.25,0.0316223763
0.5,0.0409195535
0.75,0.04091439
1.0,0.0436153635
1.25,0.0451312922
2.0,0.04511655
3.0,0.0313953981
4.0,0.0185198989
5.0,0.01173357
6.0,0.006976836
7.0,0.00425007
8.0,0.002367865
