time[h],concentration[mg/l]
73.0,1.22
73.493,2.06
74.01,2.06
74.54,2.18
75.05999,2.12
75.96,2.12
77.03,2.06
77.99,1.97
79.0,1.91000009
79.96,1.85
91.0,1.49
