time[h],concentration[mg/l]
23.52,3.41
48.720005,5.78
72.24,7.16
96.0,8.21
120.72,8.3
143.76,8.81
168.0,9.41
191.76,9.41
216.0,9.41
240.0,9.48
264.0,9.72
285.6,9.9
312.0,9.99
336.0,9.96
