time[h],concentration[mg/l]
0.1,0.76
0.25,0.69
0.5,0.58
1.0,0.54
1.5,0.51
2.0,0.48
4.0,0.45
8.0,0.4
12.0,0.35
24.0,0.27
48.0,0.15
72.0,0.09
