time[h],concentration[mg/l]
1.01,4.36
1.52,7.09
2.03,7.26
2.53,7.56
3.06,7.7699995
4.03,7.79000044
4.99,7.6
6.06,7.39
7.06,7.11
8.1,7.03
18.1,5.6
