time[h],concentration[mg/l]
73.0,2.42
73.551,3.73
74.04,4.09
74.57,4.18
75.0,4.15
75.96,4.15
77.03,4.18
77.96,4.09
79.0,3.87999988
79.99,3.82000017
91.0,3.13
