time[h],concentration[µmol/l]
0.5,0.2145494
1.0,0.3981012
1.5,0.4809105
2.0,0.6024668
2.5,0.5756481
3.0,0.4727959
4.0,0.4763257
6.0,0.504037
8.0,0.4707267
10.0,0.4829928
12.0,0.4502779
14.0,0.46349
24.0,0.3614206
36.0,0.3523515
48.0,0.2800506
72.0,0.2146565
144.0,0.1287939
168.0,0.06306387
