time[h],concentration[mg/l]
3.5,504.907928
4.0,500.010376
5.0,477.461823
7.0,439.231476
9.0,420.6043
11.0,404.927216
24.0,407.9131
48.0,346.2165
72.0,297.2648
168.0,208.319
336.0,163.6962
672.0,106.794006
1344.0,52.79266
