time[h],concentration[mg/l]
0.166666672,40.25455
0.333333343,34.94848
0.5,30.34499
1.0,22.3857
1.5,17.62928
2.0,14.03583
3.0,9.812667
4.0,6.860368
5.0,4.744505
6.0,3.353179
8.0,1.586411
