time[h],concentration[µmol/l]
0.25,1.66007912
0.5,5.61264849
1.0,8.458498
1.5,8.142292
2.0,6.798419
3.0,3.79446626
4.0,2.055336
6.0,0.536995232
8.0,0.3024908
12.0,0.0884275362
15.0,0.04344925
24.0,0.03397483
32.0,0.01715621
48.0,0.00966414
