time[h],concentration[µmol/l]
0.25,2.84584975
0.5,12.490119
1.0,27.35178
1.5,27.98419
2.0,24.110672
3.0,14.071146
4.0,8.063241
6.0,2.105921
8.0,0.725327432
15.0,0.148630157
24.0,0.110038094
32.0,0.07505349
48.0,0.0238152239
72.0,0.005154258
