time[h],concentration[µmol/l]
0.5,2.450593
1.0,2.13438749
1.5,1.58102775
2.0,1.18577075
3.0,0.766078
4.0,0.4315339
6.0,0.129646182
8.0,0.07303003
12.0,0.0265663769
15.0,0.0176315624
24.0,0.0113862278
32.0,0.006961935
