time[h],concentration[µmol/l]
0.5,1.18936133
1.0,2.89963365
1.5,3.51580763
2.0,4.06243658
3.0,2.970321
4.0,2.89963365
5.0,2.391449
6.0,1.44210148
8.0,0.511923432
10.0,0.248540685
12.0,0.161106452
16.0,0.0995194539
24.0,0.0710337
