time[h],concentration[µmol/l]
0.25,2.13438749
0.5,12.094861
1.0,20.237154
1.5,23.0039539
2.0,16.679842
3.0,9.090909
4.0,5.296443
6.0,1.47618091
8.0,0.5225177
12.0,0.206319377
15.0,0.129646182
24.0,0.113086954
32.0,0.0837237462
48.0,0.04113802
