time[h],concentration[µmol/l]
0.5,5.217391
1.0,5.6916995
1.5,4.743083
2.0,3.55731225
3.0,2.29249024
4.0,1.18577075
6.0,0.419899642
8.0,0.217910871
12.0,0.09864278
15.0,0.06370217
24.0,0.04716181
32.0,0.04113802
48.0,0.0104899043
