time[h],concentration[mg/l]
0.08,0.0767379552
0.25,0.0491974764
0.5,0.03043449
0.75,0.02037424
1.0,0.02036083
1.5,0.01421686
2.0,0.01145977
2.5,0.009168862
3.0,0.007442451
4.0,0.006437223
6.0,0.004714279
8.0,0.00449906
12.0,0.00323704281
24.0,0.00106657192
