time[h],concentration[ng/ml]
0.166666672,10.3398924
0.333333343,173.148468
0.75,173.828278
1.0,153.774582
1.5,153.0948
2.0,130.661911
2.5,120.125221
3.0,105.169945
4.0,86.4758453
5.0,61.6636848
6.0,30.7334538
7.0,15.09839
