time[h],concentration[ng/ml]
0.5,68.9598
1.0,57.9323
2.0,37.6251
3.0,26.0418987
4.0,16.2026
5.0,11.5996008
6.0,9.031301
8.0,5.05984
12.0,2.63218
24.0,0.304768
