time[h],concentration[mg/l]
0.167,0.0372217223
0.333,0.01399644
0.5,0.01107255
0.75,0.00807383
1.0,0.006789822
2.0,0.004038264
4.0,0.002798354
6.0,0.001010241
8.0,0.0006789823
12.0,0.0003647093
