time[h],concentration[µmol/l]
0.0,0.0005
0.5,0.01991837
1.0,0.01697959
2.0,0.01077551
3.0,0.00636734674
4.0,0.004081633
6.0,0.002612245
8.0,0.00130612194
12.0,0.0011428569
20.0,0.0001632653
