time[h],concentration[mg/l]
0.0,0.000499999966
0.5,0.01895833
1.0,0.0260677114
1.5,0.0247309
2.0,0.0216319412
2.5,0.01798611
3.0,0.0156163191
4.0,0.009965277
5.0,0.0065625
6.0,0.00498263864
8.0,0.003098958
