time[h],concentration[ng/ml]
0.25,1449.0
0.5,538.0
0.75,390.0
1.0,315.0
1.5,264.0
2.0,207.0
3.0,126.0
4.0,109.0
5.0,86.0
6.0,69.00001
8.0,47.0000038
10.0,36.0
12.0,27.0
