time[h],concentration[mg/l]
0.25,0.02494919
0.5,0.06810079
0.75,0.06073264
1.0,0.03812619
1.5,0.02354397
2.0,0.027039431
2.5,0.0173919
3.0,0.0138326306
4.0,0.00833227
6.0,0.004156865
8.0,0.00304370513
12.0,0.00131994707
