time[h],concentration[ng/ml]
0.0,0.05179475
1.5,0.0404709019
2.0,0.02912633
3.0,0.0189141016
4.0,0.0127980206
6.0,0.005287061
8.0,0.003964736
12.0,0.002184166
16.0,0.00316227763
24.0,0.00291263335
