time[h],concentration[mg/l]
0.08,0.06592891
0.25,0.0546393022
0.5,0.04206618
0.75,0.03543239
1.0,0.0303373113
1.5,0.02065995
2.0,0.015774589
2.5,0.0144143207
3.0,0.01006091
4.0,0.008967583
6.0,0.00462233229
8.0,0.00358358887
12.0,0.00168635091
