time[h],concentration[mg/l]
0.08,0.102461204
0.25,0.0711742938
0.5,0.0590841621
0.75,0.0445235223
1.0,0.0381829
1.5,0.03146371
2.0,0.02743706
2.5,0.02298108
3.0,0.02139012
4.0,0.01428734
6.0,0.01054188
8.0,0.009149262
12.0,0.005489816
24.0,0.001157063
