time[h],concentration[ng/ml]
0.0833333358,194.221817
0.166666672,178.586761
0.333333343,167.030411
0.5,158.872971
0.75,143.917709
1.0,138.139526
1.5,120.805016
2.0,102.450806
3.0,80.69767
4.0,55.88551
5.0,41.94991
6.0,29.7137737
7.0,11.3595705
