time[h],concentration[mg/l]
1.03,0.0959241
1.25,0.03683537
1.5,0.02752701
1.75,0.02204822
2.0,0.0181566682
2.5,0.0149519788
3.0,0.0113296611
4.0,0.008466635
5.0,0.006595946
7.0,0.00447303569
9.0,0.00343672279
13.0,0.00200080476
17.0,0.001214332
25.0,0.0004997988
