time[h],concentration[µmol/l]
0.33,0.00063649856
0.67,0.002397435
1.0,0.001983665
1.5,0.001503887
2.0,0.001075587
2.5,0.000803643255
3.0,0.00063649856
4.0,0.000496824
5.0,0.0004232357
6.0,0.0003821893
8.0,0.000345123583
10.0,0.000285559217
12.0,0.000257865
24.0,0.0002468341
