time[h],concentration[µg/l]
312.0,1.000609
312.5,1.705404
312.75,2.071895
313.0,2.234158
313.25,2.037297
314.0,1.918426
315.0,1.652009
316.0,1.49119
318.0,1.148463
320.0,0.953642368
324.0,0.8808715
