time[h],concentration[µg/l]
192.0,0.4102297
192.25,0.6451284
192.5,1.118019
193.0,1.36861
193.5,1.202699
194.0,1.052451
195.0,0.983690441
196.0,0.8616903
198.0,0.6991095
200.0,0.5772429
204.0,0.5558476
208.0,0.6002059
216.0,0.5167015
