time[h],concentration[µg/l]
336.0,0.606878
336.25,0.9470422
336.5,1.392916
337.0,1.696416
337.5,1.590907
338.0,1.333744
339.0,1.090558
340.0,0.8657546
342.0,0.6873037
344.0,0.6421145
348.0,0.5976869
360.0,0.5652574
