time[h],concentration[mg/l]
191.983337,0.0009796572
239.983337,0.000846789568
287.983337,0.0008814133
335.983337,0.0007485604
383.983337,0.000830423
431.983337,0.0008908134
455.983337,0.0008608843
479.983337,0.000763846852
480.25,0.001248015
480.5,0.001851438
481.0,0.00185834209
481.5,0.001668769
482.0,0.001528305
484.0,0.00133132993
486.0,0.000951914233
488.0,0.0009374104
492.0,0.000845258939
503.983337,0.000738763949
504.0,0.0007442006
