time[h],concentration[mg/l]
0.0,5.00000024e-05
0.25,0.000392097485
0.5,0.001434786
0.75,0.001961153
1.0,0.002291304
2.0,0.00164976
4.0,0.0008209968
6.0,0.000570568664
8.0,0.0004234114
