time[h],concentration[µg/l]
120.0,0.6115963
120.25,0.8378179
120.5,1.470228
121.0,1.683968
121.5,1.608777
122.0,1.340946
123.0,1.11097
124.0,0.9186926
126.0,0.7016276
128.0,0.7316412
132.0,0.6492848
144.0,0.5830537
