time[h],concentration[µmol/l]
1.333,0.0006783333
1.667,0.001310417
2.0,0.001261167
2.5,0.001030667
3.0,0.0008176666
3.5,0.0006579167
4.0,0.0005575833
5.0,0.0004420833
6.0,0.0003818333
7.0,0.0003229167
9.0,0.0002784167
11.0,0.0002346667
13.0,0.000217
25.0,0.0002113333
37.0,0.0001326083
48.0,0.0001295583
72.0,0.000105875
