time[h],concentration[µg/l]
0.25,0.5751392
0.5,1.266234
1.0,1.785714
1.5,1.850649
2.0,1.95269
4.0,0.9554731
6.0,0.5426716
8.0,0.482374817
12.0,0.3942486
24.0,0.3339518
36.0,0.2504638
48.0,0.2179963
60.0,0.1623377
72.0,0.1391466
84.0,0.1159555
