time[h],concentration[µg/l]
240.0,1.285383
240.5,2.564385
241.0,2.87761
241.25,2.816705
241.5,2.686195
242.0,2.451276
243.0,2.103248
244.0,1.798724
246.0,1.598608
248.0,1.415893
250.0,1.433295
252.0,1.180974
264.0,1.241879
288.0,0.62413
