time[h],concentration[µmol/l]
0.33,0.0002897513
0.67,0.0008274114
1.0,0.001029576
1.5,0.000971274043
2.0,0.000725704
2.5,0.0006182145
3.0,0.00058320706
4.0,0.000468690385
5.0,0.0003992692
6.0,0.0003352096
8.0,0.000285559217
10.0,0.0002328566
12.0,0.0001926682
24.0,0.0002042333
