time[h],concentration[mg/l]
288.4167,0.01979
288.5833,0.0149300005
288.9167,0.00985
289.25,0.00770999957
289.75,0.00542
290.25,0.00364
291.25,0.00232
292.25,0.00178
293.25,0.00155
294.25,0.00146
295.25,0.0013
296.25,0.00121
298.25,0.0009999999
312.25,0.00081
318.25,0.00064
336.25,0.00045
342.25,0.00034
360.25,0.00023
