time[h],concentration[µmol/l]
0.297415525,0.8239253
0.626580656,7.03255653
0.994551,8.291311
2.0751245,5.59869576
3.06207728,3.410421
4.050658,2.21000957
5.04141045,1.55525088
6.03541851,1.2386167
9.094783,0.373626828
12.0686665,0.138523042
