time[h],concentration[mg/l]
0.0833333358,0.83
0.166666672,0.609999955
0.333333343,0.38
0.5,0.29
0.75,0.24
1.0,0.19
1.5,0.14
2.0,0.1
3.0,0.05
4.0,0.02
