time[h],concentration[mg/l]
0.330967575,1.23743749
0.594748735,3.28562355
0.6596213,3.73347116
1.04321885,4.36073828
1.42395568,3.73477364
1.9975431,3.87462759
2.95296121,3.87631679
4.097359,3.08724236
5.051431,2.66901851
6.06869268,2.18457484
8.073809,1.90686119
12.0510139,1.27859986
24.0154915,0.430074781
