time[h],concentration[mg/l]
0.273913383,0.0296117458
0.578123748,2.523394
0.7996078,1.85348928
1.0388217,1.52624
1.56867838,1.28582275
2.0471065,0.8718598
3.0579524,0.59796387
4.07644272,0.223808169
6.063636,0.08971263
8.048107,0.0296117458
