time[h],concentration[mg/l]
0.06965318,0.7642044
0.189323023,0.7343574
0.298363179,0.49422583
0.4902366,0.416161448
0.7418959,0.348077953
0.993530869,0.293059528
1.50828743,0.235467762
1.987971,0.153204814
2.99497581,0.06791429
