time[h],concentration[ng/ml]
2.0,20.0
3.0,36.34204
4.0,34.44181
5.0,35.96199
6.0,35.2019
7.0,31.5914516
8.0,31.2114
12.0,25.32067
24.0,13.72922
48.0,2.990654
