time[h],concentration[ng/ml]
1.0,15.4394293
2.0,46.6033173
3.0,67.3159256
4.0,81.187645
5.0,86.31829
6.0,83.84798
7.0,71.6864548
8.0,69.02613
12.0,51.35392
24.0,31.02138
48.0,12.33645
72.0,4.11215
