time[h],concentration[mg/l]
648.0,0.08993
650.0,0.07987
652.0,0.1
654.0,0.0949699953
656.0,0.09409
660.0,0.073300004
672.0,0.0663
678.0,0.0523
704.0,0.020130001
720.0,0.01028
