time[h],concentration[ng/ml]
0.872274041,0.38796
1.90654,4.41472
2.85358,7.42475033
3.87539,9.57414
5.89408,9.11483
7.87539,7.31327
9.94393,5.31996
11.9252,3.66555
23.9625988,2.36342978
35.9875,1.18618
