time[h],concentration[ng/ml]
0.5,55.37368
1.0,65.99474
1.5,60.7736855
2.0,59.32105
3.0,52.1736832
4.0,45.56842
6.0,36.43158
8.0,29.547369
10.0,23.38421
12.0,18.56316
24.0,8.458421
