time[h],concentration[ng/ml]
0.4897,23.0742989
0.7355,35.8503036
0.9997,36.9120026
1.4983,39.2883034
2.0029,37.452198
2.5092,36.3906975
3.006,33.9167023
3.9871,31.6227016
5.9965,27.9346
8.0027,20.7196
10.9962988,14.7734995
14.9995,9.7184
23.9968,5.6457
29.9936,2.96130013
