time[h],concentration[mg/l]
1.333,0.01915
1.667,0.01855833
2.0,0.017465
2.5,0.01828333
3.0,0.01661667
3.5,0.01583583
4.0,0.01599667
5.0,0.01445083
6.0,0.01267083
7.0,0.01188333
9.0,0.010315
11.0,0.0081125
13.0,0.006785455
