time[h],concentration[mg/l]
0.08333334,0.0450771
0.1666667,0.0302597973
0.25,0.0269569
0.3333333,0.0207825
0.5833333,0.0156267
1.08333313,0.0127801
1.58333313,0.0101196
2.083333,0.00892402
3.083333,0.00632805
4.083333,0.00551413
6.083333,0.00377127971
9.083333,0.00196907
11.08333,0.00155615
12.08333,0.0011953
