time[h],concentration[mg/l]
0.08333334,0.07488351
0.1666667,0.0650928
0.25,0.0421136
0.3333333,0.0353312
0.5833333,0.0268954
0.8333333,0.0207908
1.08333313,0.0170919
1.58333313,0.0134298
2.083333,0.0110003
3.083333,0.00930979
6.083333,0.00580134
7.083333,0.00424881
9.083333,0.00299661
11.08333,0.00199957
12.08333,0.00160353
