time[h],concentration[ng/ml]
0.08333334,144.198
0.1666667,58.2668
0.25,34.9588966
0.3333333,31.9694
0.5833333,20.8664989
0.8333333,18.270401
1.08333313,16.1952
1.58333313,14.8416
2.083333,11.8613
3.083333,7.39132071
4.083333,5.97313
7.083333,3.65998983
9.083333,2.22002983
11.08333,1.71185
