time[h],concentration[ng/ml]
0.501391,83.4114
0.629438,60.4906
0.757373,44.5114
1.00983,37.6331
1.26236,31.4987011
1.52691,25.522
1.75137,23.0773
2.05105,19.1866
2.53444,17.5457
3.0379,15.1547
3.54247,11.3164005
4.55726,8.40459
6.53823,5.64557
8.54029,3.13499975
12.5381,2.20881
