time[h],concentration[ng/ml]
0.25,9.882849
0.5,22.4647
0.75,34.0094
1.0,42.172596
1.25,44.4968
1.5,39.0882
2.0,32.4193
3.0,28.4148
4.0,24.681
5.0,21.4881
6.0,17.303299
7.0,13.2537
8.0,8.77603
