time[h],concentration[ng/ml]
0.08333334,522.503
0.1666667,265.499
0.25,149.35
0.3333333,127.242004
0.5833333,96.5589
0.8333333,82.8747
1.08333313,74.6002
1.58333313,58.3488
2.083333,56.1692
3.083333,42.5531
4.083333,26.2323
6.083333,16.7413
7.083333,14.1033993
9.083333,10.0393
11.08333,8.156641
12.08333,6.80772972
