time[h],concentration[ng/ml]
47.917,28.5250015
48.5,190.31
49.0,186.05
50.0,140.265
51.0,108.094994
52.0,87.534996
54.0,55.4899979
56.0,42.1649971
58.0,31.785
59.917,25.3049984
71.917,33.77
72.5,204.359985
72.917,197.31
