time[h],concentration[mg/l]
0.25,0.0046
0.5,0.0079
0.75,0.0125
1.0,0.0226
1.5,0.0330999978
2.0,0.0354000032
3.0,0.0384
4.0,0.0321999975
6.0,0.0228
8.0,0.0158999991
10.0,0.0087
12.0,0.00424999977
